sku,slug,name,group_name,size,size_label,pack_qty,unit,price,currency,manba_narx,manba_valyuta,brand,category_uz,subcategory_ru,supplier,price_date,in_stock,featured
NG-0393,troynik-40x40x40-absan-sanat,Тройник 40x40x40 Absan Sanat,Тройник,40x40x40,Размер,22,dona,38400,UZS,3.2,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0394,troynik-50x50x50-absan-sanat,Тройник 50x50x50 Absan Sanat,Тройник,50x50x50,Размер,14,dona,63600,UZS,5.3,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0395,troynik-63x63x63-absan-sanat,Тройник 63x63x63 Absan Sanat,Тройник,63x63x63,Размер,6,dona,96000,UZS,8.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0396,troynik-75x75x75-absan-sanat,Тройник 75x75x75 Absan Sanat,Тройник,75x75x75,Размер,5,dona,150000,UZS,12.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0397,troynik-90x90x90-absan-sanat,Тройник 90x90x90 Absan Sanat,Тройник,90x90x90,Размер,5,dona,240000,UZS,20.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0398,troynik-110x110x110-absan-sanat,Тройник 110x110x110 Absan Sanat,Тройник,110x110x110,Размер,2,dona,540000,UZS,45.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0399,troynik-perehodnik-50x40-absan-sanat,Тройник переходник 50x40 Absan Sanat,Тройник переходник,50x40,Размер,14,dona,66000,UZS,5.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0400,troynik-perehodnik-63x50-absan-sanat-2,Тройник переходник 63x50 Absan Sanat,Тройник переходник,63x50,Размер,8,dona,90000,UZS,7.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0401,troynik-perehodnik-75x50-absan-sanat-2,Тройник переходник 75x50 Absan Sanat,Тройник переходник,75x50,Размер,5,dona,114000,UZS,9.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0402,troynik-perehodnik-75x63-absan-sanat-2,Тройник переходник 75x63 Absan Sanat,Тройник переходник,75x63,Размер,5,dona,134400,UZS,11.2,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0403,troynik-perehodnik-90x75-absan-sanat-2,Тройник переходник 90x75 Absan Sanat,Тройник переходник,90x75,Размер,5,dona,241200,UZS,20.1,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0404,troynik-perehodnik-110x75-absan-sanat-2,Тройник переходник 110x75 Absan Sanat,Тройник переходник,110x75,Размер,2,dona,480000,UZS,40.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0405,troynik-perehodnik-110x90-absan-sanat-2,Тройник переходник 110x90 Absan Sanat,Тройник переходник,110x90,Размер,2,dona,384000,UZS,32.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0406,sharovoy-kran-40-absan-sanat,Шаровой кран 40 Absan Sanat,Шаровой кран,40,Размер,84,dona,75600,UZS,6.3,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0407,sharovoy-kran-50-absan-sanat,Шаровой кран 50 Absan Sanat,Шаровой кран,50,Размер,16,dona,110400,UZS,9.2,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0408,sharovoy-kran-63-absan-sanat,Шаровой кран 63 Absan Sanat,Шаровой кран,63,Размер,8,dona,168000,UZS,14.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0409,sharovoy-kran-75-absan-sanat,Шаровой кран 75 Absan Sanat,Шаровой кран,75,Размер,6,dona,258000,UZS,21.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0410,sharovoy-kran-90-absan-sanat,Шаровой кран 90 Absan Sanat,Шаровой кран,90,Размер,9,dona,408000,UZS,34.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0411,sharovoy-kran-110-absan-sanat,Шаровой кран 110 Absan Sanat,Шаровой кран,110,Размер,3,dona,528000,UZS,44.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0412,perehodnik-40x32-absan-sanat,Переходник 40x32 Absan Sanat,Переходник,40x32,Размер,46,dona,18000,UZS,1.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0413,perehodnik-50x32-absan-sanat,Переходник 50x32 Absan Sanat,Переходник,50x32,Размер,30,dona,27600,UZS,2.3,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0414,perehodnik-50x40-absan-sanat,Переходник 50x40 Absan Sanat,Переходник,50x40,Размер,30,dona,33600,UZS,2.8,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0415,perehodnik-63x40-absan-sanat,Переходник 63x40 Absan Sanat,Переходник,63x40,Размер,22,dona,40800,UZS,3.4,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0416,perehodnik-63x50-absan-sanat-2,Переходник 63x50 Absan Sanat,Переходник,63x50,Размер,20,dona,50400,UZS,4.2,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0417,perehodnik-75x50-absan-sanat-2,Переходник 75x50 Absan Sanat,Переходник,75x50,Размер,12,dona,72000,UZS,6.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0418,perehodnik-75x63-absan-sanat-2,Переходник 75x63 Absan Sanat,Переходник,75x63,Размер,10,dona,68400,UZS,5.7,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0419,perehodnik-90x75-absan-sanat-2,Переходник 90x75 Absan Sanat,Переходник,90x75,Размер,5,dona,144000,UZS,12.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0420,zaglushka-40x40-absan-sanat,Заглушка 40x40 Absan Sanat,Заглушка,40x40,Размер,75,dona,21600,UZS,1.8,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0421,zaglushka-50x50-absan-sanat,Заглушка 50x50 Absan Sanat,Заглушка,50x50,Размер,50,dona,24000,UZS,2.0,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0422,zaglushka-63x63-absan-sanat,Заглушка 63x63 Absan Sanat,Заглушка,63x63,Размер,30,dona,30000,UZS,2.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0423,zaglushka-75x75-absan-sanat,Заглушка 75x75 Absan Sanat,Заглушка,75x75,Размер,20,dona,54000,UZS,4.5,USD,Absan Sanat,Truba va fitinglar,Фитинг компрессионный,"OOO ""SANTEX MAKON"" g.Termiz",2026-08-14,TRUE,FALSE
NG-0424,ppr-truba-pn-16-hvs-20-aqua-line,ППР труба PN-16 ХВС 20 Aqua Line,ППР труба PN-16 ХВС,20,Размер,140м,metr,4945,UZS,4945,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0425,ppr-truba-pn-16-hvs-25-aqua-line,ППР труба PN-16 ХВС 25 Aqua Line,ППР труба PN-16 ХВС,25,Размер,100м,metr,6900,UZS,6900,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0426,ppr-truba-pn-16-hvs-32-aqua-line,ППР труба PN-16 ХВС 32 Aqua Line,ППР труба PN-16 ХВС,32,Размер,60м,metr,11040,UZS,11040,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0427,ppr-truba-pn-16-hvs-40-aqua-line,ППР труба PN-16 ХВС 40 Aqua Line,ППР труба PN-16 ХВС,40,Размер,40м,metr,18400,UZS,18400,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0428,ppr-truba-pn-16-hvs-50-aqua-line,ППР труба PN-16 ХВС 50 Aqua Line,ППР труба PN-16 ХВС,50,Размер,20м,metr,28175,UZS,28175,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0429,ppr-truba-pn-16-hvs-63-aqua-line,ППР труба PN-16 ХВС 63 Aqua Line,ППР труба PN-16 ХВС,63,Размер,20м,metr,43700,UZS,43700,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0430,ppr-truba-pn-20-gvs-20-aqua-line,ППР труба PN-20 ГВС 20 Aqua Line,ППР труба PN-20 ГВС,20,Размер,140м,metr,5980,UZS,5980,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0431,ppr-truba-pn-20-gvs-25-aqua-line,ППР труба PN-20 ГВС 25 Aqua Line,ППР труба PN-20 ГВС,25,Размер,100м,metr,7820,UZS,7820,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0432,ppr-truba-pn-20-gvs-32-aqua-line,ППР труба PN-20 ГВС 32 Aqua Line,ППР труба PN-20 ГВС,32,Размер,60м,metr,12075,UZS,12075,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0433,ppr-truba-pn-20-gvs-40-aqua-line,ППР труба PN-20 ГВС 40 Aqua Line,ППР труба PN-20 ГВС,40,Размер,40м,metr,18800,UZS,18800,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0434,ppr-truba-pn-20-gvs-50-aqua-line,ППР труба PN-20 ГВС 50 Aqua Line,ППР труба PN-20 ГВС,50,Размер,20м,metr,28800,UZS,28800,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0435,ppr-truba-pn-20-gvs-63-aqua-line,ППР труба PN-20 ГВС 63 Aqua Line,ППР труба PN-20 ГВС,63,Размер,20м,metr,53000,UZS,53000,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0436,ppr-truba-pn-10-hvs-32-aqua-line,ППР труба PN-10 ХВС 32 Aqua Line,ППР труба PN-10 ХВС,32,Размер,60м,metr,9660,UZS,9660,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0437,ppr-truba-pn-10-hvs-40-aqua-line,ППР труба PN-10 ХВС 40 Aqua Line,ППР труба PN-10 ХВС,40,Размер,40м,metr,14375,UZS,14375,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0438,ppr-truba-pn-10-hvs-50-aqua-line,ППР труба PN-10 ХВС 50 Aqua Line,ППР труба PN-10 ХВС,50,Размер,20м,metr,22425,UZS,22425,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0439,ppr-truba-pn-10-hvs-63-aqua-line,ППР труба PN-10 ХВС 63 Aqua Line,ППР труба PN-10 ХВС,63,Размер,20м,metr,34730,UZS,34730,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0440,mufta-20-aqua-line,Муфта 20 Aqua Line,Муфта,20,Размер,600,dona,586,UZS,586,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0441,mufta-25-aqua-line,Муфта 25 Aqua Line,Муфта,25,Размер,300,dona,841,UZS,841,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0442,mufta-32-aqua-line,Муфта 32 Aqua Line,Муфта,32,Размер,200,dona,1476,UZS,1476,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0443,mufta-40-aqua-line,Муфта 40 Aqua Line,Муфта,40,Размер,100,dona,2617,UZS,2617,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0444,mufta-50-aqua-line,Муфта 50 Aqua Line,Муфта,50,Размер,75,dona,4758,UZS,4758,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0445,mufta-63-aqua-line,Муфта 63 Aqua Line,Муфта,63,Размер,40,dona,8468,UZS,8468,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0446,otvod-20-aqua-line,Отвод 20 Aqua Line,Отвод,20,Размер,400,dona,732,UZS,732,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0447,otvod-25-aqua-line,Отвод 25 Aqua Line,Отвод,25,Размер,250,dona,1053,UZS,1053,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0448,otvod-32-aqua-line,Отвод 32 Aqua Line,Отвод,32,Размер,120,dona,2051,UZS,2051,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0449,otvod-40-aqua-line,Отвод 40 Aqua Line,Отвод,40,Размер,60,dona,3965,UZS,3965,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0450,otvod-50-aqua-line,Отвод 50 Aqua Line,Отвод,50,Размер,,dona,6543,UZS,6543,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0451,otvod-63-aqua-line,Отвод 63 Aqua Line,Отвод,63,Размер,,dona,12583,UZS,12583,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0452,pol-otvod-20-aqua-line,Пол отвод 20 Aqua Line,Пол отвод,20,Размер,400,dona,705,UZS,705,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0453,pol-otvod-25-aqua-line,Пол отвод 25 Aqua Line,Пол отвод,25,Размер,300,dona,1029,UZS,1029,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0454,pol-otvod-32-aqua-line,Пол отвод 32 Aqua Line,Пол отвод,32,Размер,120,dona,1972,UZS,1972,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0455,pol-otvod-40-aqua-line,Пол отвод 40 Aqua Line,Пол отвод,40,Размер,,dona,3462,UZS,3462,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0456,pol-otvod-50-aqua-line,Пол отвод 50 Aqua Line,Пол отвод,50,Размер,,dona,6005,UZS,6005,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0457,pol-otvod-63-aqua-line,Пол отвод 63 Aqua Line,Пол отвод,63,Размер,20,dona,12002,UZS,12002,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0458,troynik-20-aqua-line,Тройник 20 Aqua Line,Тройник,20,Размер,250,dona,1080,UZS,1080,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0459,troynik-25-aqua-line,Тройник 25 Aqua Line,Тройник,25,Размер,120,dona,1800,UZS,1800,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0460,troynik-32-aqua-line,Тройник 32 Aqua Line,Тройник,32,Размер,80,dona,3069,UZS,3069,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0461,troynik-40-aqua-line,Тройник 40 Aqua Line,Тройник,40,Размер,40,dona,5190,UZS,5190,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0462,troynik-50-aqua-line,Тройник 50 Aqua Line,Тройник,50,Размер,30,dona,9538,UZS,9538,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0463,troynik-63-aqua-line,Тройник 63 Aqua Line,Тройник,63,Размер,16,dona,18156,UZS,18156,UZS,Aqua Line,Truba va fitinglar,ППР труба и фитинги,"OOO ""SANTEX MAKON"" g.Termiz",2026-07-13,TRUE,FALSE
NG-0464,ktps-s-askue-ktps-25-10-6-0-4-kv,"КТПС с АСКУЭ КТПС-25/10(6)/0,4 kV",КТПС с АСКУЭ,"КТПС-25/10(6)/0,4 kV","Мощность, кВА",,dona,22000000,UZS,22000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0465,ktps-s-askue-ktps-40-10-6-0-4-kv,"КТПС с АСКУЭ КТПС-40/10(6)/0,4 kV",КТПС с АСКУЭ,"КТПС-40/10(6)/0,4 kV","Мощность, кВА",,dona,23000000,UZS,23000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0466,ktps-s-askue-ktps-63-10-6-0-4-kv,"КТПС с АСКУЭ КТПС-63/10(6)/0,4 kV",КТПС с АСКУЭ,"КТПС-63/10(6)/0,4 kV","Мощность, кВА",,dona,26000000,UZS,26000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0467,ktps-s-askue-ktps-100-10-6-0-4-kv,"КТПС с АСКУЭ КТПС-100/10(6)/0,4 kV",КТПС с АСКУЭ,"КТПС-100/10(6)/0,4 kV","Мощность, кВА",,dona,29000000,UZS,29000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0468,ktps-s-askue-ktps-160-10-6-0-4-kv,"КТПС с АСКУЭ КТПС-160/10(6)/0,4 kV",КТПС с АСКУЭ,"КТПС-160/10(6)/0,4 kV","Мощность, кВА",,dona,34000000,UZS,34000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0469,ktps-s-askue-ktps-250-10-6-0-4-kv,"КТПС с АСКУЭ КТПС-250/10(6)/0,4 kV",КТПС с АСКУЭ,"КТПС-250/10(6)/0,4 kV","Мощность, кВА",,dona,39000000,UZS,39000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0470,gktp-s-askue-gktp-100-10-6-0-4-kv,"ГКТП с АСКУЭ ГКТП-100/10(6)/0,4 кВ",ГКТП с АСКУЭ,"ГКТП-100/10(6)/0,4 кВ","Мощность, кВА",,dona,42000000,UZS,42000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0471,gktp-s-askue-gktp-160-10-6-0-4-kv,"ГКТП с АСКУЭ ГКТП-160/10(6)/0,4 кВ",ГКТП с АСКУЭ,"ГКТП-160/10(6)/0,4 кВ","Мощность, кВА",,dona,46000000,UZS,46000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0472,gktp-s-askue-gktp-250-10-6-0-4-kv,"ГКТП с АСКУЭ ГКТП-250/10(6)/0,4 кВ",ГКТП с АСКУЭ,"ГКТП-250/10(6)/0,4 кВ","Мощность, кВА",,dona,55000000,UZS,55000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0473,gktp-s-askue-gktp-400-10-6-0-4-kv,"ГКТП с АСКУЭ ГКТП-400/10(6)/0,4 кВ",ГКТП с АСКУЭ,"ГКТП-400/10(6)/0,4 кВ","Мощность, кВА",,dona,66000000,UZS,66000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0474,gktp-s-askue-gktp-630-10-6-0-4-kv,"ГКТП с АСКУЭ ГКТП-630/10(6)/0,4 кВ",ГКТП с АСКУЭ,"ГКТП-630/10(6)/0,4 кВ","Мощность, кВА",,dona,95000000,UZS,95000000,UZS,KTP,Elektr jihozlari,Трансформаторные подстанции,"OOO ""SANTEX MAKON""",2026-08-18,TRUE,FALSE
NG-0475,homut-santehnicheskiy-1-2-20-24-mayer,Хомут сантехнический 1/2 (20-24) Mayer,Хомут сантехнический,1/2 (20-24),Размер,120,dona,3600,UZS,0.301,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0476,homut-santehnicheskiy-3-4-25-28-mayer,Хомут сантехнический 3/4 (25-28) Mayer,Хомут сантехнический,3/4 (25-28),Размер,110,dona,3900,UZS,0.323,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0477,homut-santehnicheskiy-1-32-35-mayer,Хомут сантехнический 1 (32-35) Mayer,Хомут сантехнический,1 (32-35),Размер,90,dona,4300,UZS,0.355,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0478,homut-santehnicheskiy-1-1-4-39-46-mayer,Хомут сантехнический 1 1/4 (39-46) Mayer,Хомут сантехнический,1 1/4 (39-46),Размер,80,dona,4900,UZS,0.409,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0479,homut-santehnicheskiy-1-1-2-48-52-mayer,Хомут сантехнический 1 1/2 (48-52) Mayer,Хомут сантехнический,1 1/2 (48-52),Размер,75,dona,5200,UZS,0.436,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0480,homut-santehnicheskiy-2-60-63-mayer,Хомут сантехнический 2 (60-63) Mayer,Хомут сантехнический,2 (60-63),Размер,65,dona,5800,UZS,0.484,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0481,homut-santehnicheskiy-2-1-2-74-80-mayer,Хомут сантехнический 2 1/2 (74-80) Mayer,Хомут сантехнический,2 1/2 (74-80),Размер,55,dona,8300,UZS,0.688,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0482,homut-santehnicheskiy-3-88-94-mayer,Хомут сантехнический 3 (88-94) Mayer,Хомут сантехнический,3 (88-94),Размер,50,dona,9000,UZS,0.747,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0483,homut-santehnicheskiy-4-108-116-mayer,Хомут сантехнический 4 (108-116) Mayer,Хомут сантехнический,4 (108-116),Размер,45,dona,9900,UZS,0.827,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
NG-0484,homut-santehnicheskiy-6-162-170-mayer,Хомут сантехнический 6 (162-170) Mayer,Хомут сантехнический,6 (162-170),Размер,30,dona,16500,UZS,1.379,USD,Mayer,Truba va fitinglar,Крепёжные хомуты,Mayer (диллер),2026-08-14,TRUE,FALSE
